# порождено настоящим DecideRegisterUser; правится не здесь
# id	userIdHex	nickHex	displayNameHex	nickTaken	verdict	errorCode
# limits	3	20	60
254	752d616e64726579	c36dd039b0306d395f41d02d	71395f715f30	no	rejected	NICK_FORMAT_INVALID
255	752d616e64726579	7a3039305f5f	7af0f0f090f0edf07a61	no	rejected	TEXT_ENCODING_INVALID
256	752d616e64726579	397a39c35f7a2061396d7a7a7a	d020b061d02090f0097ad0ed09c2f0	no	rejected	NICK_FORMAT_INVALID
257	752d616e64726579	62307a617a6d5f	f061	no	rejected	TEXT_ENCODING_INVALID
258	752d616e64726579	30b030d0	7a61a0	no	rejected	NICK_FORMAT_INVALID
259	752d616e64726579	62306d617139616d	616d6d617a6d7130626130	no	accepted	-
260	752d616e64726579	6161625f617a7a7161616139397161617130	6d716d395f62303961307a30	no	accepted	-
261	752d616e64726579	5f62626d5f715f7a62627a61307a39397171717a	-	no	rejected	DISPLAY_NAME_INVALID
262	752d616e64726579	7a6d6d2020c37a7a207a302d20c3614120	5f5f6d7a61	yes	rejected	NICK_FORMAT_INVALID
263	752d616e64726579	623030715f7a7a7a616139306d3061	90f0d0c20990f0b080a0	yes	rejected	TEXT_ENCODING_INVALID
264	752d616e64726579	6d62717a62627a715f7a	6d626d3971626239	no	accepted	-
265	752d616e64726579	715f617a30616d617a5f5f6d626d306d39617a	b0b0	no	rejected	TEXT_ENCODING_INVALID
266	752d616e64726579	5f717a307a7a396161396d7a	303962396139397a6239	no	accepted	-
267	752d616e64726579	2d	5f6d625f6261306d6230616d	no	rejected	NICK_FORMAT_INVALID
268	752d616e64726579	412d617ac35f39205f	20d080	no	rejected	NICK_FORMAT_INVALID
269	752d616e64726579	6d5f5f39616d5f306d717162305f71625f30	ed	no	rejected	TEXT_ENCODING_INVALID
270	752d616e64726579	7a7a62397130	71	no	accepted	-
271	752d616e64726579	d0d0d05fd06dc3d0306d	c2d020b08080d07aa009c2d0ed20	no	rejected	NICK_FORMAT_INVALID
272	752d616e64726579	395f616d616239615f716d6271	0909c2d07a20f061f0c2c2c2c209f0f09061	no	rejected	TEXT_ENCODING_INVALID
273	752d616e64726579	30c3613939	-	yes	rejected	NICK_FORMAT_INVALID
274	752d616e64726579	d05f7a392d6d6d6d61	c2	no	rejected	NICK_FORMAT_INVALID
275	752d616e64726579	204130d0617a2dc3396139b05f20d06dd0c32d41b06d7a	5f6d61625f	no	rejected	NICK_FORMAT_INVALID
276	752d616e64726579	-	09f0f0a0c2a0c2	no	rejected	NICK_FORMAT_INVALID
277	752d616e64726579	5f7a305f	f061908020edc27a7a206190edededa009	yes	rejected	TEXT_ENCODING_INVALID
278	752d616e64726579	6d625f303071715f5f30	7161717171305f6171627a	yes	rejected	NICK_TAKEN
279	752d616e64726579	20617a2d2d61d0207a61205f41613061b05fc3	6d395f7a397a615f305f62	no	rejected	NICK_FORMAT_INVALID
280	752d616e64726579	b0c3d03961304120	7a	yes	rejected	NICK_FORMAT_INVALID
281	752d616e64726579	396d61395f62716d625f61716d	306d61615f6d6d6d	no	accepted	-
282	752d616e64726579	6d6d5f62395f395f397a3071627a	616262615f30	no	accepted	-
283	752d616e64726579	d039c32d5fc3b020412d6d30397a7a2d41302dc3	f0808080c2b0a0	yes	rejected	NICK_FORMAT_INVALID
284	752d616e64726579	302d39305f2db020d0c32d2d206db061	90	no	rejected	NICK_FORMAT_INVALID
285	752d616e64726579	b02d6d206d7a613930d061d0302d5fb0	20092009edb061b0c280	no	rejected	NICK_FORMAT_INVALID
286	752d616e64726579	-	618020807af00920b07aed61ed8090a0098020	no	rejected	NICK_FORMAT_INVALID
287	752d616e64726579	61303039713962397a6d6130395f5f	90b0208020f080d0d0d0edf08009	no	rejected	TEXT_ENCODING_INVALID
288	752d616e64726579	c36d	7a61717a615f71	no	rejected	NICK_FORMAT_INVALID
289	752d616e64726579	30397130716d6239	0980b020b0b0edd0a0	no	rejected	TEXT_ENCODING_INVALID
290	752d616e64726579	2d7a5f39d0616d612d392dc35f20202dd07a6139415f41	b0	no	rejected	NICK_FORMAT_INVALID
291	752d616e64726579	5fb061307a2d2d	c220	no	rejected	NICK_FORMAT_INVALID
292	752d616e64726579	3071615f625f5f62615f623939306130	5f7a7a61	no	accepted	-
293	752d616e64726579	5fb0b05f2d6d30205f30616d	ed7ac280a09090f0f080	no	rejected	NICK_FORMAT_INVALID
294	752d616e64726579	717a7a7a71717130397a6d717a715f303962	715f6d7a	no	accepted	-
295	752d616e64726579	7a5fc330612db020d0c35f417a7a2dd0b0	b009c2b0d0a0	no	rejected	NICK_FORMAT_INVALID
296	752d616e64726579	7a2d393930d030b0d03030c3b0205f5f	6d716261	no	rejected	NICK_FORMAT_INVALID
297	752d616e64726579	715f71396d5f3061	20a0ed	no	rejected	TEXT_ENCODING_INVALID
298	752d616e64726579	d061c3417ad0305f612db041616d	39713062	no	rejected	NICK_FORMAT_INVALID
299	752d616e64726579	d05f3920617a6d39417a7ad03039c361207a7a6130	eded2061b0d0	yes	rejected	NICK_FORMAT_INVALID
300	752d616e64726579	30b020307a7a3061616d5f6130616dc3415f5f2d5f6d20	a009f0b0f0f0d061ed	yes	rejected	NICK_FORMAT_INVALID
301	752d616e64726579	396d7a30715f39	d0c2f0	yes	rejected	TEXT_ENCODING_INVALID
302	752d616e64726579	6130205f2d61b061b0	807ab0ed	no	rejected	NICK_FORMAT_INVALID
303	752d616e64726579	7a61625f716139716d71716d	c290edc2a02009c290ed61a009	yes	rejected	TEXT_ENCODING_INVALID
304	752d616e64726579	30306d71617a625f627a6d7a7a71	d0	no	rejected	TEXT_ENCODING_INVALID
305	752d616e64726579	7a7161627a7a39	09096161d00920b07aa020d0d0ed6180f0	no	rejected	TEXT_ENCODING_INVALID
306	752d616e64726579	39626d62397a5f6d5f3930393039395f7a5f306d	09b090ededb0ed20edf0b09020	yes	rejected	TEXT_ENCODING_INVALID
307	752d616e64726579	7a3062396d7139	6d62627a5f7a717a61	yes	rejected	NICK_TAKEN
308	752d616e64726579	7a3030306130	d0b0d0d080f06180d00980	no	rejected	TEXT_ENCODING_INVALID
309	752d616e64726579	7a2db06161207a2d	5f396130	no	rejected	NICK_FORMAT_INVALID
310	752d616e64726579	625f39717a5f7139	715f5f616162	no	accepted	-
311	752d616e64726579	205f41c37a6db02030c330417a	7a62717a30305f7162	no	rejected	NICK_FORMAT_INVALID
312	752d616e64726579	5f	09ed80b0d0d0c2617a7af0f0a0	no	rejected	NICK_FORMAT_INVALID
313	752d616e64726579	d0d0c3c3c3305f5f30203920416d	6161eda0b0099009edc209f061f0c2	yes	rejected	NICK_FORMAT_INVALID
314	752d616e64726579	5f613962307a5f30716d7a	7a715f616161	no	accepted	-
315	752d616e64726579	3920b02d7a	30627a7139625f303961	no	rejected	NICK_FORMAT_INVALID
316	752d616e64726579	d07a412d6d3030	625f7130306d5f6d7161	no	rejected	NICK_FORMAT_INVALID
317	752d616e64726579	62615f61	7aed7aa0f09061ed90f0f090d061	no	rejected	TEXT_ENCODING_INVALID
318	752d616e64726579	7a2d7ad0306161c3415f416d61c37a30d039d039b0b0	c2d0c2a0b0c28020	no	rejected	NICK_FORMAT_INVALID
319	752d616e64726579	716d61	7a5f6271713030626271	yes	rejected	NICK_TAKEN
320	752d616e64726579	393030307162	5f6d3971	no	accepted	-
321	752d616e64726579	5f393939716d5f397a305f397a39617130	7a6162	no	accepted	-
322	752d616e64726579	396271625f6d623961	20f0ed20edd0f0ed80d080f0ed61f02090b0ed	no	rejected	TEXT_ENCODING_INVALID
323	752d616e64726579	d02030d0c36db061416d2020	627a7a	no	rejected	NICK_FORMAT_INVALID
324	752d616e64726579	-	-	no	rejected	NICK_FORMAT_INVALID
325	752d616e64726579	71305f6d7a5f395f5f	71303061716271393030	yes	rejected	NICK_TAKEN
326	752d616e64726579	396d6d626262395f6d617130	806161c2a0a0f0b0	yes	rejected	TEXT_ENCODING_INVALID
327	752d616e64726579	5f6d7161617a717161397a7a6161305f5f6271	397a7a6d5f	yes	rejected	NICK_TAKEN
328	752d616e64726579	5f2d5f6d61d0b05f3041	7a7a	no	rejected	NICK_FORMAT_INVALID
329	752d616e64726579	6239303039627139395f6130616d6230	f0d06190b0d08090096109807ab0	yes	rejected	TEXT_ENCODING_INVALID
330	752d616e64726579	-	0909f0b0	yes	rejected	NICK_FORMAT_INVALID
331	752d616e64726579	3930395f7ab07a2d2d	7a6d61396d305f6d306d7a	no	rejected	NICK_FORMAT_INVALID
332	752d616e64726579	306d3962307a6d6271613071307a5f	5f7a61305f30306d	no	accepted	-
333	752d616e64726579	395f2d395f7a5fb020b061412dc3d06d6d61c37a61	b0c2b020b0b090b07a61f0d020	yes	rejected	NICK_FORMAT_INVALID
334	752d616e64726579	6d625f7a7a62713039625f62625f3962	80b080b0617ac209d0f0c290	yes	rejected	TEXT_ENCODING_INVALID
335	752d616e64726579	2dc361303020c36d	306d7a71626130	no	rejected	NICK_FORMAT_INVALID
336	752d616e64726579	612dd0b039d02020205fd05f	09ed7a09	no	rejected	NICK_FORMAT_INVALID
337	752d616e64726579	2d41305f5f392020d0c33939c3c330	617a307130	no	rejected	NICK_FORMAT_INVALID
338	752d616e64726579	b0d0b04130d03041c3	6d623962	yes	rejected	NICK_FORMAT_INVALID
339	752d616e64726579	6dc320b05f6d205fb020d0d02dc36d5f392d306d7a	a0f009c2a06120a0c2	no	rejected	NICK_FORMAT_INVALID
340	752d616e64726579	307a3039305f5f307a7139	5f	yes	rejected	NICK_TAKEN
341	752d616e64726579	306130715f5f626271715f	627a6262625f717a62	no	accepted	-
342	752d616e64726579	5f5f396d307a7a7a5f39307a61	096109d02090edf080eda0	yes	rejected	TEXT_ENCODING_INVALID
343	752d616e64726579	7a715f	61b009ed20c27ad0617a806109f0d061eded61	no	rejected	TEXT_ENCODING_INVALID
344	752d616e64726579	30626130717a62616162	d0097a8061618080	no	rejected	TEXT_ENCODING_INVALID
345	752d616e64726579	71306d716d716d395f62303961307a	edb020	no	rejected	TEXT_ENCODING_INVALID
346	752d616e64726579	7ac339203939302d5f20b0b0c3d0d06d5f2d30413939	6d6d305f5f7a62	no	rejected	NICK_FORMAT_INVALID
347	752d616e64726579	30395f6d6d615f5f6d7a61	6d6230	no	accepted	-
348	752d616e64726579	30202061b02dd06dc3b07a6d41b020396d3961d0b0	8090ed20	no	rejected	NICK_FORMAT_INVALID
349	752d616e64726579	627a715f7a7a306d626d39716262396d	715f61	no	accepted	-
350	752d616e64726579	30b06d7a39207a20	f061d020ed7ab0b080a0	no	rejected	NICK_FORMAT_INVALID
351	752d616e64726579	c36d3061612d6130202d41c32d39612d2d61	397a71626139	no	rejected	NICK_FORMAT_INVALID
352	752d616e64726579	39394161d06d	f00920b02090f06190a0a090d07a207a20ed80	no	rejected	NICK_FORMAT_INVALID
353	752d616e64726579	6d5f5f39	5f306d717162305f71625f	no	accepted	-
354	752d616e64726579	202061d0206d7ab05fd02d2dc3393930c3	b0a0ed	no	rejected	NICK_FORMAT_INVALID
355	752d616e64726579	204130412041c3b02d20c3d030416d6d7a20612d2d39	616239615f716d	no	rejected	NICK_FORMAT_INVALID
356	752d616e64726579	20206d	a0208061619020902009	yes	rejected	NICK_FORMAT_INVALID
357	752d616e64726579	3962715f6d30	6271	yes	rejected	NICK_TAKEN
358	752d616e64726579	623071625f397a6d6d61	207ab07a0990d07af0c2807a20	yes	rejected	TEXT_ENCODING_INVALID
359	752d616e64726579	d06d5f305f5fb03961207a6161396d614141307a	307a61393062	no	rejected	NICK_FORMAT_INVALID
360	752d616e64726579	615f41305f39d0412d61412d39207ad0c3416141306d	7a397a62	no	rejected	NICK_FORMAT_INVALID
361	752d616e64726579	c3c3d0d07a415fb020d0b05fc35fc34161d0412061	09f09061f0807ad09080ed7a9080ed8080b0a0	yes	rejected	NICK_FORMAT_INVALID
362	752d616e64726579	395f7a397a615f305f627a5f6139717162	5f7a6d	yes	rejected	NICK_TAKEN
363	752d616e64726579	6d39396d61395f62716d625f61716d6d71306d	5f6d6d6d7a	no	accepted	-
364	752d616e64726579	6d3939617a2d41b030d0d07a2020	90c28020b0b0b061b0207a807aa0f0d0	no	rejected	NICK_FORMAT_INVALID
365	752d616e64726579	7a5f5f5f61627a39307130396139396230	b080ed61c209a0f0	yes	rejected	TEXT_ENCODING_INVALID
366	752d616e64726579	3039616d6d39397162625f306161616d6d7a6239	a0f0	no	rejected	TEXT_ENCODING_INVALID
367	752d616e64726579	7161716d5f6d5f6d6d7139	f0a0a061207a80f090	yes	rejected	TEXT_ENCODING_INVALID
368	752d616e64726579	30415fd06db06d61395f20b07a20b020b05f5f61	20f009d0f07a6120	no	rejected	NICK_FORMAT_INVALID
369	752d616e64726579	39c37a2d392db0306d306db0616d5f7a20d0	7a7a61717a615f716d7a5f	no	rejected	NICK_FORMAT_INVALID
370	752d616e64726579	30716d62	626d39716271717a7a30625f	no	accepted	-
371	752d616e64726579	305f71617a61615f3930307a6d39	80	no	rejected	TEXT_ENCODING_INVALID
372	752d616e64726579	7ac37ad0d039c3c32d61303961b0c32039416d207ac3d0	625f	no	rejected	NICK_FORMAT_INVALID
373	752d616e64726579	7a7a2d61d02dd061	d0d0f0909061b0f0f0a0f009ed	no	rejected	NICK_FORMAT_INVALID
374	752d616e64726579	b06dc32030d0392dc341416161615f2d415f2020205f	7a6109eda0d07ac2a0f090edb0a09009d07a7a	no	rejected	NICK_FORMAT_INVALID
375	752d616e64726579	d06d2db0b020c35fc37a417a2dd02d4130d02039d06d5f	615f615f626d	no	rejected	NICK_FORMAT_INVALID
376	752d616e64726579	717a6d30396d713061716d7162616d7a62715f	d090a0f0207a207a	no	rejected	TEXT_ENCODING_INVALID
377	752d616e64726579	6d7161716262716d3061396162617a6171397130	2090b07a20d08090d090c22090	no	rejected	TEXT_ENCODING_INVALID
378	752d616e64726579	71616d6262617a71	6d6261	no	accepted	-
379	752d616e64726579	5f716d396d7a62	80f0	no	rejected	TEXT_ENCODING_INVALID
380	752d616e64726579	-	6d3062307161306d7a	no	rejected	NICK_FORMAT_INVALID
381	752d616e64726579	6db0d02db020b0	7a7a396d7a30715f39	no	rejected	NICK_FORMAT_INVALID
382	752d616e64726579	39b0617a39616d30d02db0b02d61c32d61c35f20c36d	619020a0f080b009b0a0d07a90c2	no	rejected	NICK_FORMAT_INVALID
383	752d616e64726579	30626d5f5f6d3971	61	no	accepted	-
384	752d616e64726579	6d5f2d6d7a397a30303030c37a3930396db030	90d009f090c209ed	yes	rejected	NICK_FORMAT_INVALID
385	752d616e64726579	7a5f717130626d6d6d393961717a7139626d62	5f6d5f39303930	yes	rejected	NICK_TAKEN
386	752d616e64726579	7a5f306d5f5f6d30	09b0	no	rejected	TEXT_ENCODING_INVALID
387	752d616e64726579	61c341396130b06dc37a	71397a	yes	rejected	NICK_FORMAT_INVALID
388	752d616e64726579	627a5f7a717a6139	7a3030306130	no	accepted	-
389	752d616e64726579	5f20202db0b0	6d615f71615f61	yes	rejected	NICK_FORMAT_INVALID
390	752d616e64726579	6d5f616d305f39	627a5f62	no	accepted	-
391	752d616e64726579	7a5f71397a5f	206161207a7ac2097ac2a0c209f009eda0	no	rejected	TEXT_ENCODING_INVALID
392	752d616e64726579	61612039d020c3c3415f41c3417a5f3939	39716d	no	rejected	NICK_FORMAT_INVALID
393	752d616e64726579	c35fb02dd0394120	b07ab0eda0b0ed	no	rejected	NICK_FORMAT_INVALID
394	752d616e64726579	396d39d0b0b0	307a5f7a6d627a39	yes	rejected	NICK_FORMAT_INVALID
395	752d616e64726579	397a395f613962307a5f30716d7a6d5f7a71	-	yes	rejected	DISPLAY_NAME_INVALID
396	752d616e64726579	5f5f627a6139	-	no	rejected	DISPLAY_NAME_INVALID
397	752d616e64726579	305f2d417ac361b07a	b090c280ed09d0f0209020	no	rejected	NICK_FORMAT_INVALID
398	752d616e64726579	6d41305f2d41b05f7a2d39	6d306d3071395f39	no	rejected	NICK_FORMAT_INVALID
399	752d616e64726579	-	7a395f626d5f	yes	rejected	NICK_FORMAT_INVALID
400	752d616e64726579	202d2dd0395f39	30626d7162	no	rejected	NICK_FORMAT_INVALID
401	752d616e64726579	b0412d39207a5fc37a617a30	716d616d5f7a5f	no	rejected	NICK_FORMAT_INVALID
402	752d616e64726579	d0d07a415fb030c32d5f5f5f5f412dd03930b05fc36d2d	6161a009208009b090610961	yes	rejected	NICK_FORMAT_INVALID
403	752d616e64726579	61203061416d2d3061415f	099080807aa090f009	no	rejected	NICK_FORMAT_INVALID
404	752d616e64726579	616d397a61617a3961625f307a	617ad0d0b0a009618090090909	no	rejected	TEXT_ENCODING_INVALID
405	752d616e64726579	7a7a625f61626162616d7130	09c280902080c2b07ab0f07ac27a	yes	rejected	TEXT_ENCODING_INVALID
406	752d616e64726579	616d7a6120307a41412d39	713071613961615f71	no	rejected	NICK_FORMAT_INVALID
407	752d616e64726579	396d615f6d7161617a717161397a7a616130	90b06161f0eded09906190edb061b0d061	no	rejected	TEXT_ENCODING_INVALID
408	752d616e64726579	7a627a627a7a306130623930303962713939	b0800990	no	rejected	TEXT_ENCODING_INVALID
409	752d616e64726579	b06d2d41d06d	7a617a3971716130615f	yes	rejected	NICK_FORMAT_INVALID
410	752d616e64726579	3971616262626d627162395f39396d7a7a	39	no	accepted	-
411	752d616e64726579	305f206d206d615f6d617a5f203041c3b0d05fc330	a020d080a0c2b07a	no	rejected	NICK_FORMAT_INVALID
412	752d616e64726579	5f62306162716230396d	626171716d7a61715f	yes	rejected	NICK_TAKEN
413	752d616e64726579	d0	c27aa020a0a06161d0c26161b0ed9020ed0920	no	rejected	NICK_FORMAT_INVALID
414	752d616e64726579	4139417a39b07a416161d061	a090ed0980909080a061f07a	yes	rejected	NICK_FORMAT_INVALID
415	752d616e64726579	6d717a617a306d7a716261	90618061b0f0c27aed	no	rejected	TEXT_ENCODING_INVALID
416	752d616e64726579	303071616d7a	7ac27a6190d0a0a09009	no	rejected	TEXT_ENCODING_INVALID
417	752d616e64726579	3941c3d030612d2d305fd0	c2c2f07a61	no	rejected	NICK_FORMAT_INVALID
418	752d616e64726579	6d5f716d306d62396239	d07aed61a00909b061	no	rejected	TEXT_ENCODING_INVALID
419	752d616e64726579	b0d0305f392d30207a5f415f616d41	207ac27ad0edb0d0	no	rejected	NICK_FORMAT_INVALID
420	752d616e64726579	5f5f307a71396139	d080b0f0a0b020909020b0b0	no	rejected	TEXT_ENCODING_INVALID
421	752d616e64726579	627a6262625f717a623039	5f396d307a7a	no	accepted	-
422	752d616e64726579	c320b07ad0202d306d414120b02d6d5fb030b030	b0	no	rejected	NICK_FORMAT_INVALID
423	752d616e64726579	7a6d6262306d61713961	7a616d6d617a6d7130	no	accepted	-
424	752d616e64726579	717a626161625f617a7a71616161393971616171	7a09a0d08020c2a0f061	no	rejected	TEXT_ENCODING_INVALID
425	752d616e64726579	307a715f	09	no	rejected	DISPLAY_NAME_INVALID
426	752d616e64726579	20414120b0c3302d2dd0d0d020	edc22020	no	rejected	NICK_FORMAT_INVALID
427	752d616e64726579	6d305f5f7a627a396d3039	ed809020d0d061f0edd0c27aa0a02009d0d0	yes	rejected	TEXT_ENCODING_INVALID
428	752d616e64726579	306d30	7a5f616d627a	no	accepted	-
429	752d616e64726579	61716161626d62717a62627a715f	306d62	no	accepted	-
430	752d616e64726579	6262396d616d715f617a30616d61	5f6d626d306d	yes	rejected	NICK_TAKEN
431	752d616e64726579	5f6d717171	5f717a30	no	accepted	-
432	752d616e64726579	616139	3962303962396139397a62	yes	rejected	NICK_TAKEN
433	752d616e64726579	626139715f6d625f6261306d6230616d	c2908080c2a07a9009a090	no	rejected	TEXT_ENCODING_INVALID
434	752d616e64726579	2d306dd06d7a7ab0b06d	09b07ac2b0c2b090c27a202009d080	no	rejected	NICK_FORMAT_INVALID
435	752d616e64726579	623971306161715f627a71	7a7aedb0a0d0edc2ed90d0	no	rejected	TEXT_ENCODING_INVALID
436	752d616e64726579	6130c3c33041206d416db02d	616d	yes	rejected	NICK_FORMAT_INVALID
437	752d616e64726579	b0395f3041d0c36d6d6d416d5f412d2d6141417a	f061	no	rejected	NICK_FORMAT_INVALID
438	752d616e64726579	715f6d30	6271	yes	rejected	NICK_TAKEN
439	752d616e64726579	623071625f39	6d6162	no	accepted	-
440	752d616e64726579	d0d06d4130c32d41b05f7a	3971	no	rejected	NICK_FORMAT_INVALID
441	752d616e64726579	d0d0	617a6239615f	no	rejected	NICK_FORMAT_INVALID
442	752d616e64726579	5f7a626162307a6139306271626d6171	a0c27a9080802080c2ed	no	rejected	TEXT_ENCODING_INVALID
443	752d616e64726579	412d7a	7a307a397a626d	no	rejected	NICK_FORMAT_INVALID
444	752d616e64726579	5fc3d0417ac3b030d0b0c3c35fc341615f7a20	307a3962616161307a62616d	no	rejected	NICK_FORMAT_INVALID
445	752d616e64726579	6db061d0d0b03020b07a20b0202d7ac3	ed	no	rejected	NICK_FORMAT_INVALID
446	752d616e64726579	717162396d	096109f0ed80f009f080	no	rejected	TEXT_ENCODING_INVALID
447	752d616e64726579	6d7a4161c36d30c3c36d2d61413030306d3041206d3939	395f397a3071627a6d62	yes	rejected	NICK_FORMAT_INVALID
448	752d616e64726579	b07ad0c35f2d5f415f	71616d62617a7a5f5f5f6162	no	rejected	NICK_FORMAT_INVALID
449	752d616e64726579	7130396139396230306171617a39627a3039396d	80f009edf0f07a90c290b0	yes	rejected	TEXT_ENCODING_INVALID
450	752d616e64726579	6d6d7a6239626d3061306d3971	6d5f6d5f6d6d7139715f6171	no	accepted	-
451	752d616e64726579	306161623971	5f71717a396d39	no	accepted	-
452	752d616e64726579	b04130616d61d0c32dc3617ab06d	30395f5f5f	no	rejected	NICK_FORMAT_INVALID
453	752d616e64726579	39614161b020206d302db06dd0396dd020206d	71	no	rejected	NICK_FORMAT_INVALID
454	752d616e64726579	716d7a5f30397130	9080a0c2d0807ac27aa009d0a020	no	rejected	TEXT_ENCODING_INVALID
455	752d616e64726579	41c37ac3	61615f3930307a	no	rejected	NICK_FORMAT_INVALID
456	752d616e64726579	62395f5f7162305f7130	b06180d0c2f080b0ed9090d0ed207aa0f02090	no	rejected	TEXT_ENCODING_INVALID
457	752d616e64726579	b04139b0615f61d02d5f4120306141412d	61a061d0	no	rejected	NICK_FORMAT_INVALID
458	752d616e64726579	6d396d717a6d305f	5f62613961713962717a7a7a	no	accepted	-
459	752d616e64726579	d0612020c330d0	f020ed	no	rejected	NICK_FORMAT_INVALID
460	752d616e64726579	6d205f5f7a39d05f30612db06d	a0909090f0b061	no	rejected	NICK_FORMAT_INVALID
461	752d616e64726579	7a62307a717a5f615f615f626d716d61717a	396d713061716d71	no	accepted	-
462	752d616e64726579	7a62715f71	5f3061623062716d7a716d	no	accepted	-
463	752d616e64726579	6262716d3061	62617a6171	yes	rejected	NICK_TAKEN
464	752d616e64726579	397a39	b020ed61900990	no	rejected	TEXT_ENCODING_INVALID
465	752d616e64726579	5f20395f6130393961	6d6d6d62	yes	rejected	NICK_FORMAT_INVALID
466	752d616e64726579	b07a5f20b030	5f7a39397a30617a616d	no	rejected	NICK_FORMAT_INVALID
467	752d616e64726579	5f61d030207a395f202dc3b0b0306130b06d20	7a3071	no	rejected	NICK_FORMAT_INVALID
468	752d616e64726579	306d5f39395f62396d6d303939396161	617aa0d0b0eda0ed6120c2b061807a09	no	rejected	TEXT_ENCODING_INVALID
469	752d616e64726579	c339417a3039c3412041412061d030b0615fd0d06dd0	625f62	no	rejected	NICK_FORMAT_INVALID
470	752d616e64726579	7a7162626d5f6d617a7161627a	62	no	accepted	-
471	752d616e64726579	39397a7a5f	a090edd0098061807a09b061c2d090f0d090d0	no	rejected	TEXT_ENCODING_INVALID
472	752d616e64726579	393039395f7a5f306d5f5f6d	ed09b009900980b090	no	rejected	TEXT_ENCODING_INVALID
473	752d616e64726579	397a3062396d71397a396d62627a5f	7a61396d	no	accepted	-
474	752d616e64726579	3030613062306d716d6d613939617a6d615f	90f0f080f0092061	no	rejected	TEXT_ENCODING_INVALID
475	752d616e64726579	2d2d5f7a30	c2	yes	rejected	NICK_FORMAT_INVALID
476	752d616e64726579	415f	5f715f	no	rejected	NICK_FORMAT_INVALID
477	752d616e64726579	6271305f7a3062305f6d61	307a626261397a62717a30	no	accepted	-
478	752d616e64726579	39d03941c33941	39716d	no	rejected	NICK_FORMAT_INVALID
479	752d616e64726579	-	f0f0a0c220eda0a07aa0b0097ab009	no	rejected	NICK_FORMAT_INVALID
480	752d616e64726579	416d7ac3b06120d05f6d41306d416d612db07a2d6d61	f0c2a0d0207aa009edd090ed	no	rejected	NICK_FORMAT_INVALID
481	752d616e64726579	-	5f5f5f627a61395f61	no	rejected	NICK_FORMAT_INVALID
482	752d616e64726579	20	90c2a0f0f0c2c27a	no	rejected	NICK_FORMAT_INVALID
483	752d616e64726579	b0306d20617a4139d0c35f307a6dc3617a	62615f61306d306d3071395f	yes	rejected	NICK_FORMAT_INVALID
484	752d616e64726579	6139627a395f626d5f395f716d3961715f30	61b020d0b090	no	rejected	TEXT_ENCODING_INVALID
485	752d616e64726579	b039617a	71715f39626d7a6d716d	yes	rejected	NICK_FORMAT_INVALID
486	752d616e64726579	7a5f627171303062	61097af0a0a0a0b02080a0	no	rejected	TEXT_ENCODING_INVALID
487	752d616e64726579	71716d615f39393971	397a	no	accepted	-
488	752d616e64726579	202db0c35fb06d302d393061	62	no	rejected	NICK_FORMAT_INVALID
489	752d616e64726579	20412db0d0d0392d2039306d2d6d616db02d6d2db0	7a	no	rejected	NICK_FORMAT_INVALID
490	752d616e64726579	2dd06d205f5f6d612d39206d206d30416d	5f6162616261	no	rejected	NICK_FORMAT_INVALID
491	752d616e64726579	396d30	-	no	rejected	DISPLAY_NAME_INVALID
492	752d616e64726579	39c35f5f	6271393030397a5f396d6d62	no	rejected	NICK_FORMAT_INVALID
493	752d616e64726579	416d61c3d0c3b0612d2d395f	7af0098090eda061	yes	rejected	NICK_FORMAT_INVALID
494	752d616e64726579	7161397a7a6161305f5f62713939	7a6d5f	yes	rejected	NICK_TAKEN
495	752d616e64726579	c361	f0a0f0b009c2d0c2d0d07af0a0c280a0a080	no	rejected	NICK_FORMAT_INVALID
496	752d616e64726579	2d7a61d02d30395fc36d2d6d2d7ad020b03920b0	7171613061	no	rejected	NICK_FORMAT_INVALID
497	752d616e64726579	7a3971616262626d627162395f39396d7a	61396d305f6d306d7a6d6d	yes	rejected	NICK_TAKEN
498	752d616e64726579	6141c36d30415f2dc3c35f6d4161c3396db0c37a5fc3	715f62306162716230396d	yes	rejected	NICK_FORMAT_INVALID
499	752d616e64726579	6171716d7a61715f616262305f71	b090a0	no	rejected	TEXT_ENCODING_INVALID
500	752d616e64726579	7a5f3939306d625f7a7a627130	5f62625f39625f616171	yes	rejected	NICK_TAKEN
501	752d616e64726579	5f7a306d2d41392dd02d2dd061206d20d0206130	edb09080b090	no	rejected	NICK_FORMAT_INVALID
502	752d616e64726579	393061	ededd07a7a7aa0	yes	rejected	TEXT_ENCODING_INVALID
503	752d616e64726579	306d306271615f7a713062	30305f	no	accepted	-
504	752d616e64726579	6d61b0616d5f5f	20	no	rejected	NICK_FORMAT_INVALID
505	752d616e64726579	395f6d71	716d306d6239	no	accepted	-
506	752d616e64726579	5f7a307a39306d7a7161	7139307a305f397a6d5f3062	no	accepted	-
507	752d616e64726579	6271395f71	ed09a0edb061b02020b009	no	rejected	TEXT_ENCODING_INVALID
508	752d616e64726579	395f396d393061	909020c2b07ac20961c2d0902090207a09c2b0	yes	rejected	TEXT_ENCODING_INVALID
509	752d616e64726579	5f396d30	7a5f39307a6162	no	accepted	-
510	752d616e64726579	7a6d5f626d61616d71	397a715f713039	no	accepted	-
511	752d616e64726579	6262306d617139	397a616d6d617a	no	accepted	-
